,PC1,PC2,PC3,cell_type
880.21.113,0.3431533874242337,-2.0747169398041705,-5.0623020055357175,Macrophage
880.22.006,-0.39528545876563254,-2.2500232999528187,-3.2815662647566706,Epithelial
880.22.007,-0.7387207435194905,-2.4449951995935457,-3.1176118389275853,Epithelial
880.22.013,-1.4856973054754112,-1.5484755935766361,-2.761054470189136,Smooth muscle
880.22.02,-2.2723114007248326,-2.2809635681878597,-1.1054796014410575,Epithelial
880.22.026,-1.0864833754943024,-1.850587408762871,-2.484044204213167,
880.22.041,-2.038335533471513,-2.893482862528622,-5.308815563803634,Smooth muscle
880.22.048,-1.6800619291431755,-1.7833174975409298,-1.914723720208273,Epithelial
880.22.049,0.18304367193193694,-3.3290381654296084,-3.485361200619068,Endothelial
880.22.051,-0.7883284514601419,-3.5950765278745647,-1.951767433169025,Endothelial
880.22.065,-1.4520111372607838,-2.2014780328240104,-3.53097105514233,Smooth muscle
880.22.085,-1.3111555159720774,-0.954937053737004,-4.659663822023878,Macrophage
880.22.106,-0.8159803214097892,-2.946858619616554,-2.462217730626472,Smooth muscle
880.22.113,-2.666469738960019,-2.7762126593639365,-5.5892431753849126,Macrophage
880.22.115,-1.9342216099745135,-3.8684490423938205,-4.217666639133306,Macrophage
880.23.003,-1.324215304688752,-1.291569695946098,-1.492736054541059,Epithelial
880.23.007,-0.6996976958451275,-3.3738807699011653,-3.643359409641957,Endothelial
880.23.012,-1.610593090565301,-0.8512803797141454,-2.347662049525614,Smooth muscle
880.23.013,-0.13579205565285873,-1.881779823908087,-3.8726661470199435,Endothelial
880.23.017,-1.9743417338827443,-2.486490073651644,-2.4003154889601417,Smooth muscle
880.23.02,-0.9453617945308038,-3.5779953623738234,-2.24375136378906,Smooth muscle
880.23.026,0.1936180500480381,-3.0246700076885142,-2.928679597038363,Smooth muscle
880.23.044,-1.608004548093537,-3.310651638401274,-3.3178929945518445,Epithelial
880.23.047,-0.8669588425469947,-3.899387999480712,-4.3080201173579535,Endothelial
880.23.048,-0.7330116578412338,-2.4971691938500746,-1.524487434184243,Smooth muscle
880.23.05,-0.19581312672048587,-3.6299863853627703,-4.165648243587999,Endothelial
880.23.058,-0.9738941741932736,-3.5497161570973974,-4.785871695633745,Endothelial
880.23.064,-0.6765363061773405,-1.010716104785087,-3.984270837589153,Endothelial
880.23.065,-0.44424527922317003,-2.1289119355930213,-3.2587572586679956,Epithelial
880.23.066,-1.362589693285642,-2.6896977587703828,-4.502872021426116,Epithelial
880.23.071,-0.5959292574188693,-1.461296109904966,-3.2175201945381695,Endothelial
880.23.081,-2.0103923261967873,-2.5607957541664303,-3.2215093232593417,Epithelial
880.23.083,-1.9060915534942673,-1.8403982458067447,-4.138772970184876,Smooth muscle
880.23.086,-1.6051245840681814,-2.6861488892868963,-3.7133902053779106,Endothelial
880.23.091,-0.27610210218701164,-2.636836064612978,-4.170867974514602,Endothelial
880.23.102,-1.420041441557414,-1.6495355247758194,-2.5913839025381504,Endothelial
880.23.106,-0.7814934355814244,-2.4813337050806603,-3.4076904323760404,Smooth muscle
880.23.115,-0.06982861497956763,-2.7182010705919053,-3.010727773509159,Endothelial
880.24.003,-1.446134963380036,-0.8283742117231949,-2.1982075817947044,Smooth muscle
880.24.004,-1.4341821608661345,-2.4726078859135385,-3.727122201100732,Epithelial
880.24.007,-0.3961518185306008,-2.881032791830933,-2.6172273639068306,Epithelial
880.24.013,-0.31225716014970734,-3.10706563446628,-3.9201207320777804,Epithelial
880.24.02,0.7475105367349308,-0.9303904954626652,-2.6287662546372252,Smooth muscle
880.24.028,-1.0218369481917464,-2.628009168957924,-2.8950287749996004,Endothelial
880.24.058,-1.882296742212966,0.2976876983411763,-2.303042398841885,Smooth muscle
880.24.06,-0.22393700024540178,-3.0910251266248343,-1.3531998153139444,Smooth muscle
880.24.068,-1.231022495820992,-3.300465963818123,-4.143411967883338,Endothelial
880.24.071,-0.8310781724267877,-1.2477972794999674,-4.371682681079523,Endothelial
880.24.079,-0.7770842208078533,-3.632711834638876,-5.025795075018474,Macrophage
880.24.083,-0.10210324567711991,-1.9784936142343594,-4.342464098654329,Smooth muscle
880.24.087,-1.6975762060502184,-2.413507216659914,-3.10428042911726,Epithelial
880.24.094,-0.050920111580113614,-1.8120916447615563,-4.3088272326690635,Endothelial
880.24.099,-0.23181173809627023,-2.3049950155102406,-4.214432889576599,Endothelial
880.24.102,-1.6497442665705402,-2.7513956506563506,-2.210083144147764,Macrophage
880.25.004,-2.417825022676692,-2.2598729357280654,-2.0553258206421963,Epithelial
880.25.011,-1.0705933861197756,-1.8119542636274837,-4.309246150046937,Endothelial
880.25.02,-2.0048914762811685,-0.856138437604027,-2.5913911535346994,Endothelial
880.25.028,-1.0189938924004283,-2.085708727501337,0.0050904425048080935,Smooth muscle
880.25.039,-1.0307369716127064,-2.340030781244924,-2.637630083769286,Smooth muscle
880.25.048,-1.5297276344693689,-1.5541380793378214,-3.0463192667977266,Smooth muscle
880.25.051,-1.8794198280561776,-4.1681589120535305,-2.0349197089786246,Epithelial
880.25.057,-1.9883408567926224,-1.144593753946286,-4.121908585491609,Smooth muscle
880.25.066,-1.7980258912384617,-4.1765400317806485,-3.8967561937294795,Smooth muscle
880.25.067,-2.108080982284034,-2.144732218287434,-3.1239694552500454,Smooth muscle
880.25.071,-0.26566011760696506,-4.117362119545512,-3.0516462882370314,Endothelial
880.25.074,-2.0943414993160796,-2.4894575990228427,-2.743231432011812,Smooth muscle
880.25.079,0.24779786323641986,-2.874481735370832,-3.9472865754409017,Endothelial
880.25.081,-1.9143776091407076,-2.8303904832905395,-2.131689009117493,Endothelial
880.25.082,-0.5453902144885051,-1.158216178649334,-2.090345758814976,Macrophage
880.25.085,-1.079260294178607,-2.7216507334670794,-4.305566505849802,Macrophage
880.25.086,-1.1114118599106504,-1.8104109395399446,-1.7006597999790023,Epithelial
880.25.087,-1.4034535097952547,-3.151545991770189,-2.2252825857731007,Smooth muscle
880.25.092,-2.583483122827741,-3.4737903211474466,0.6094340064145083,Endothelial
880.25.094,-0.7969485683625639,-2.5621604648634397,-1.8952292459659996,Endothelial
880.25.095,-1.4071636161089633,-1.6212912662518266,-3.0899583636122188,Epithelial
880.25.106,-2.698792142498556,-0.7926825580722349,-1.2844449618019897,Smooth muscle
880.25.107,-0.6738920807841456,-2.785925599828914,-3.8043593169684273,Smooth muscle
880.25.108,-0.5870536018830053,-2.4103881581819344,-4.863244186581271,Endothelial
880.25.113,-1.545792342996641,-0.3080988696418188,-4.49180559864547,Macrophage
880.26.005,-1.2869798919633806,-2.5271207706961922,-4.557911780562259,Epithelial
880.26.006,-1.2769277015446883,-1.8991459664338568,-3.2479462598310596,Epithelial
880.26.01,-0.24202152528857446,-2.657140908767679,-4.699284167478802,Endothelial
880.26.012,-1.6064388794432016,-1.5455543780552157,-2.2059908999021642,
880.26.013,-0.6928366684766454,-2.395772948971653,-3.09521631874592,Epithelial
880.26.015,-1.7269793750274198,-2.071474755471314,-3.169585206001252,Epithelial
880.26.017,-2.0511520114647133,-0.915238053084796,-2.9917304480579867,Smooth muscle
880.26.028,-1.8312792558353332,-1.7999800958073027,-4.2761980289954415,Endothelial
880.26.074,-1.073731092457697,-2.9575246481380213,-3.3869501990555695,Smooth muscle
880.26.079,-1.4323389585948005,-1.8739806135697088,-5.860167885116973,Macrophage
880.26.085,-0.7042719068348346,-1.1765378517942109,-4.52763425953663,Macrophage
880.26.086,-0.9100202542247149,-2.169666315869977,-4.300195358890461,Epithelial
880.26.091,-1.6752526116881592,-2.959469738985709,-6.134320239179515,Endothelial
880.26.095,-1.4788728329657719,-2.006449488931194,-1.5956333853217672,Epithelial
880.26.113,-0.9788623688789813,-1.169189368573464,-5.9246726114291945,Macrophage
880.26.114,-1.9357888330054744,-3.5152674908237773,-2.756240249065615,Endothelial
880.27.004,-1.3816615616488057,-0.7855513973066697,-2.7602532937626076,Smooth muscle
880.27.013,-0.9201647796556992,-1.6166688451200808,-3.5907633317695953,Epithelial
880.27.014,-1.136520750468266,-2.3647599388004554,-3.038673120887145,Epithelial
880.27.015,-1.6309699671710214,-2.5825931708750085,-2.7032307178836374,Epithelial
880.27.017,-1.8977541431880303,-1.3117923842174863,-2.1542304388477773,Smooth muscle
880.27.027,-1.4102643119939926,-2.6223029530977398,-2.7732501496456976,Smooth muscle
880.27.028,0.7440091261462561,-1.7290480808276083,-3.5293823096868087,Endothelial
880.27.035,-0.47578578105509983,-2.0919606583615624,-2.1061596764137147,Endothelial
880.27.051,-2.82899317166501,-3.418762699410963,-2.6941234371099125,Macrophage
880.27.064,-0.46809982565933866,-2.047610989824836,-3.5938701763025205,Endothelial
880.27.065,0.038353613445434115,-3.824441479481849,-4.449619807765625,Endothelial
880.27.081,-1.6064735700991042,-2.7128712013901026,-0.5617024759527236,Epithelial
880.27.082,-0.6630482592074545,0.07285952052966958,-5.858767463796088,Macrophage
880.27.086,-1.0245273870357545,-2.1546369316079215,-4.782842701052761,Endothelial
880.27.087,-0.1968841851765418,-2.264348225204498,-2.518211911053925,Epithelial
880.27.108,-0.8742145131555819,-2.2249198644160475,-4.324311713461932,Endothelial
880.28.015,-0.572495414772682,-1.7958808263321329,-1.351487052893273,Smooth muscle
880.28.026,-1.4705197130631258,-0.7858999478357709,-2.750465856741842,Smooth muscle
880.28.028,0.4450029575199103,-2.1352640137431367,-2.403046392372445,Endothelial
880.28.035,-0.8062055751660127,-1.561475465053359,-2.685656452665239,Endothelial
880.28.039,-1.7255895206738872,-1.4810884775826905,-0.8215661883722825,Endothelial
880.28.048,-0.5132443940458142,-2.5031890540934,-2.8642703265688594,Smooth muscle
880.28.061,-1.4683121471499057,-1.1010205511068414,-2.9388166624094625,Smooth muscle
880.28.066,-0.9483159393725005,-1.753348460036791,-2.4086752611402713,Macrophage
880.28.074,-0.5771470367780213,-2.1609348417740093,-1.9196110821033205,Endothelial
880.28.078,-1.690980567453432,-1.7975546540129619,-3.361536290752432,Smooth muscle
880.28.079,-0.38104118924318836,-4.0343061846854065,-4.505718951182822,Macrophage
880.28.087,-1.2143562372805599,-2.5348113794205256,-2.0905171340055966,Macrophage
880.28.094,-0.5726243298495779,-1.61712375381726,-2.4088145257702402,Endothelial
880.28.103,-0.7027429613024989,-2.2421268319166723,-3.914737466534741,
880.28.113,-0.3923656910973882,-2.596508838093059,-5.243303711151761,Macrophage
880.28.115,-0.3046172243208484,-1.9980320898401254,-5.017123911188209,Endothelial
880.29.004,-0.22868165497053158,-2.0620689323100625,-2.9979673562979317,Epithelial
880.29.007,1.738414157487382,-3.0561907125360146,-3.8856728566974117,Endothelial
880.29.01,-1.0806737327810731,-1.2393377264842451,-4.510742700505165,Endothelial
880.29.012,-0.9107596311295096,-3.984207116163584,-3.6127885459002034,Epithelial
880.29.014,-0.6969283649223554,-3.724553792695201,-5.557457337882472,Macrophage
880.29.02,-0.5470383882369189,-4.370790657697266,-0.9079893150508935,Epithelial
880.29.026,-0.9645754477768178,-2.105692625613662,-1.6394253704762567,Smooth muscle
880.29.028,-1.0721681328163157,-2.5353634220042824,-3.5271012407043836,Epithelial
880.29.031,-0.5781434085794284,-1.337487813041908,-3.5922189085852616,Endothelial
880.29.035,-1.3415050991231179,-3.0647890242714664,-4.254695863398041,Smooth muscle
880.29.048,-1.641607176522509,-2.021833705489827,-2.3874667170775448,Smooth muscle
880.29.065,-0.6661781050896018,-3.628037749213072,-3.5219086578418577,Macrophage
880.29.071,-0.6205792975451786,-0.9640802026520597,-4.992283649607848,Endothelial
880.29.083,-2.045262622298895,-2.0202606316263267,-2.5697675315341812,Epithelial
880.29.087,-0.30762809592656104,-3.730258123179757,-4.322160944856803,Endothelial
880.29.092,-0.8788017515338553,-1.503209744542711,-1.6687589657894042,Smooth muscle
880.29.095,-0.9550926343830863,-1.2972351018436634,-2.2367020001003795,Epithelial
880.29.103,-0.16139445061612587,-1.769326795455196,-2.7454427961002636,Endothelial
880.29.104,-0.7079251910787856,-3.0378826000913417,-4.974028691704884,Endothelial
880.29.108,-0.9261818579410952,-1.5504444419440064,-4.222238989347816,Endothelial
880.3.004,-2.0715267194612377,-2.6869230350140065,0.26217409734398256,Epithelial
880.3.007,-0.9871307711586881,-3.390668076072048,-1.8239377192660957,Epithelial
880.3.011,0.06756144265113291,-4.555840557368022,-3.6536451932578506,Endothelial
880.3.013,-1.3606354921504635,-2.871489590596867,-1.0588925471814745,Epithelial
880.3.015,-1.0253555082895207,-2.3387494109261313,-3.053218717187735,Epithelial
880.3.03,-1.2341038340379678,-2.5596351905270733,-3.557116311681293,Macrophage
880.3.046,-2.809944848677959,-2.084416549836713,-2.116808399602838,Epithelial
880.3.048,-1.893717419032523,-5.575195825257212,-3.632054174430186,Endothelial
880.3.049,0.05137032605357497,-3.3289988731365963,-3.269768948305599,Endothelial
880.3.05,-1.5430850551978716,-3.5699227153973028,-1.1541812593216552,Epithelial
880.3.067,-2.2188407031955064,-2.5503552486120475,0.018492678708070844,Epithelial
880.3.086,-1.1395509759110523,-1.7778568146093856,-3.675903167111927,Epithelial
880.3.087,-0.6371222051692889,-2.100028626608848,-3.4387051848064143,Epithelial
880.3.089,-0.387986724070477,-1.9681935222483586,-3.448513188546215,Macrophage
880.3.094,-1.864304215244975,-3.839304267709487,-2.0211102498092015,Endothelial
880.3.095,-0.5228904082871062,-2.508445648994554,-2.1329509418310924,Smooth muscle
880.3.096,-2.2950765622467224,-3.298036847212391,-2.7080780539572693,Epithelial
880.3.099,-1.2230180280069451,-3.0806491843702357,-4.090645700193306,Endothelial
880.3.106,-2.1020354290912917,-0.9602257132362884,-1.867030049898736,Epithelial
880.3.107,-0.7462142842338072,-3.0919995749887232,-2.370234850408714,Epithelial
880.3.113,-1.7788561705741688,-3.8775283498205746,-2.5992484251676653,Macrophage
880.3.116,-1.7298978848544972,-3.07251993454259,-4.714102951285028,Macrophage
880.30.011,0.03324383632035366,-2.389216634313364,-3.4776003100827095,Macrophage
880.30.02,-2.093241018735894,-1.8301837512668029,-1.8437032782662075,Epithelial
880.30.026,-0.6017331701385636,-0.6974218710036211,-2.2521349865905407,Smooth muscle
880.30.028,0.044300437960328204,-3.286541687371969,-5.211228822556928,Endothelial
880.30.058,-1.2791291789705719,-1.4161547673948458,-1.9627700403091588,Smooth muscle
880.30.064,0.391226751446828,-2.992345741842933,-4.87152624344674,Endothelial
880.30.065,-0.8765339969906605,-3.209228487212071,-3.317488903649977,Epithelial
880.30.071,-2.3321810302541404,-3.162246910717844,-1.4735151124547332,Macrophage
880.30.073,-1.003138376938155,-5.304358931731505,-6.257981413815326,Endothelial
880.30.079,-0.8269254036864797,-1.5567290181503832,-4.197062194184001,Macrophage
880.30.082,-1.3302019366363242,-0.9162646590644936,-3.672880961982974,Macrophage
880.30.085,-0.004549625981946163,-3.4207698950131595,-3.694509668961464,Macrophage
880.30.091,-0.4639897215700849,-3.781313911970868,-5.209106601493847,Endothelial
880.30.095,-1.7044490921762168,-1.472402262358962,-4.221924608050461,Smooth muscle
880.30.096,-0.29213767451453365,-1.8727685360324764,-5.201686954071241,Macrophage
880.30.102,-1.5708424895935031,-2.571572404228688,-5.621866235635873,Macrophage
880.30.107,-1.4539233311462743,-2.326383744024381,-5.915349942611417,Macrophage
880.31.004,-0.9544743164213779,-1.3523249360660201,-1.505675053608155,Epithelial
880.31.007,-1.8177596277414645,-4.0159156105679275,1.9830261245508982,Epithelial
880.31.026,0.3832698116468766,-1.936366973020522,-3.2972242365664064,Smooth muscle
880.31.027,-0.04660507968234842,-3.2043668302441017,-2.3548016906887916,Smooth muscle
880.31.028,-1.3448007186455446,-2.4334639160945573,-4.330398660184945,Endothelial
880.31.05,-0.9192864807264347,-3.1372620436374437,-2.860252871716347,Endothelial
880.31.051,-1.0537684174629076,-2.544984910264756,-3.2666779899394474,Epithelial
880.31.057,-1.9639528531560835,-1.7741423175601527,-3.2084815484799494,Smooth muscle
880.31.081,-1.0380067774143968,-2.26805540436044,-3.2747108966312135,Endothelial
880.31.086,-0.8236787379406949,-2.505945484761643,-3.3172982839600307,
880.31.092,-1.279977507776589,-1.078860099557789,-2.6223487636465834,Smooth muscle
880.31.094,-0.6672635357828042,-1.9255779106121877,-3.8370281473255186,Endothelial
880.31.096,-0.7153202736984645,-3.038248030959508,-4.918298803357148,Smooth muscle
880.31.098,-1.7088031204906455,-3.888237895881316,-3.931612659245029,Epithelial
880.31.116,-1.2297153879569156,-2.098104484299579,-4.25531293034255,Macrophage
880.32.004,-1.2698110190468066,-1.6003504589518518,-2.7624232278194683,Smooth muscle
880.32.012,-0.36182821590842373,-2.485864015658837,-2.726555008570687,
880.32.013,-1.0391727285503278,-2.277911587392964,-3.2327841639816555,
880.32.014,-2.6464200006878755,-2.6869402808883347,-2.5147498982415564,Epithelial
880.32.02,-1.0804900096880248,-1.157471898228253,-1.5207398340300027,Smooth muscle
880.32.028,-1.4596901923733994,-2.2739197631044257,-2.8820460132706103,Smooth muscle
880.32.048,-0.8301111632695003,-1.6638558129255312,-3.1197135750155267,
880.32.057,-0.8032922950875921,-1.9719452699412359,-3.9505612994978665,Endothelial
880.32.06,-0.9320635902544743,-3.3159604886794574,-3.1676670957362827,Smooth muscle
880.32.061,-0.7930693880794617,-2.855024747376244,-2.942388655967047,Smooth muscle
880.32.067,-2.35846974054228,-3.3067451197541633,-0.6509117574383971,Epithelial
880.32.071,-0.8678945312519706,-2.2104832821928606,-3.4160129584723924,Endothelial
880.32.081,-1.875002881871495,-2.4745431072017805,-2.7846703520435345,Epithelial
880.32.089,-0.3296535670790172,-2.2884457745894973,-4.822322301359934,Macrophage
